sentence1,label
Vereador preso vai receber salário de R$ 9 mil em Caratinga - Politica - Estado de Minas https://t.co/VigI1zIgHP,0
Menor é detido com drogas e balança de precisão em Montes Claros https://t.co/9rFALlr1qY https://t.co/1moPyFqLsX,2
"Governo de MG gasta R$ 50,8 milhões com helicópteros https://t.co/R4Tm4NMOck",0
RT @VinnyLuciano22: Três homens são presos por roubar comércios de Ibirité - Gerais - Estado de Minas https://t.co/0FiUADAja9,1
@henriquego_ @folha aqui em Minas temos uma experiência bem sucedida com presídio PRIVATIZADO de verdade. FUNCIONA. https://t.co/7xf3VT8PQb,2
RT @josetomazfilho: BB avisa Justiça que governo de MG desgovernado pelo PT não tem recursos em conta judicial https://t.co/YZH7JZUJG3 …,0
RT @AnjokaMaximo: #NaoConfiamosNoSTF Põe na conta do @STF_oficial  que não cumpriu seu papel de afastar Pimentel. o Estado de MG pode cobra…,1
#ACORDAMINAS!!!!  O povo mineiro tem que da um pé na bunda  desse  canalha... https://t.co/ZKZNVmyXbg,1
RT @AnjokaMaximo: @o_antagonista  Põe na conta do @STF_oficial  que não cumpriu seu papel de afastar Pimentel. o Estado de MG pode cobrar T…,1
BB avisa Justiça que governo de MG não tem recursos em conta judicial https://t.co/dsEY7E0ghB,0
#i5gornascimento @i5gornascimento g1 Polícia apreende drogas em Montes Claros e um homem é preso https://t.co/HzLWJ7YEvF,2
Lo nombre a trinca en un estado y todas re fan poniéndole mg jaaja�,1
"Aqui em MG, tem ex governador condenado há mais de 20 anos de prisão, se fosse um PAÍS, onde ele estaria?",0
"RT @PandaRcds: O PT SÓ CONHECE A VIDA DE MARAJÁ,MESMO O ESTADO DE MINAS GERAIS  ESTAR QUEBRADO!!! https://t.co/9khsHsdWx5",0
RT @folha: BB avisa Justiça que governo de MG não tem recursos em conta judicial https://t.co/M3Qvk9wN3T https://t.co/ESWDEpfKWh,0
RT @1914BrunoSEP: @filiperabelo @JocaMani É apenas uma proposta pelo reserva do Fred (tá caro!)... Não é a compra do Estado de Minas (Tchê…,1
"RT @adilsonjr11: Mesmo em calamidade financeira, governo de MG compra mais dois helicópteros. Papai Pilantrel https://t.co/Nd57r5F6Z3 via @…",0
"�� @ Governador Valadares, Minas Gerais https://t.co/dPkgzVR2Qw",1
"RT @oficialmchariel: Fui parar em contagem, estado de minas e dahora",1
https://t.co/deasU8harr   Secretaria de Estado de Saúde alerta para surto de malária em Diamantina https://t.co/5oe5Rl0Lrp,1
"Presos por roubo à casa em Juiz de Fora têm histórico de crimes violentos: De acordo com PM, o trio tem 36…… https://t.co/XibYByeV89",2
RT @cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS,1
RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.   htt…,0
Presídio em Minas adota novo modelo e consegue recuperar 60% dos presos https://t.co/NtxZgADTvh,2
"Vem férias (@ Terminal Rodoviário Governador Israel Pinheiro - @pbhonline in Belo Horizonte, MG) https://t.co/Ks3TBUgcD4",1
"RT @Estadao: Em calamidade financeira, MG compra dois helicópteros https://t.co/VzvU4VQumR https://t.co/iXi3fGq5L7",0
NOTIFICACIÓN | A partir del 1 de enero pago de tasas de inspecciones (50 U.T) según el Art. 77 de la Ley de Minas (… https://t.co/fgS7zLVWCN,1
Governador de Minas usa helicóptero do Estado para buscar filho em festa via @UOLNoticias @UOL  https://t.co/7otUsWwawX,0
Governo tira do ar campanha polêmica sobre mortes no trânsito - Politica - Estado de Minas https://t.co/uB68BP8TBK,1
BB cobra restituição de recursos por parte do governo de MG; estado afirma que instituição criou 'artifício…… https://t.co/PTr3EUqU0G,0
"Consumo de energia no País em dezembro sobe 1,3% na base anual geração cai 0,6% - Estado de Minas… https://t.co/xqpj1X9X8C",1
Gostei de um vídeo @YouTube https://t.co/MRMFxbc4o1ção gontijo parada governador valadares MG,1
Suspeito de tráfico de drogas é detido com mais de R$ 22 mil em Juiz de Fora https://t.co/1SP1qB7i6N #SomosTodosDilma #Raynniere #BuyRaynn…,2
Chuva com granizo volta a atingir BH pelo segundo dia seguido - Gerais - Estado de Minas https://t.co/pTejociPyC,1
RT @Gisaieira: Via @estadao: BB e governo de Minas travam disputa sobre depósitos judiciais -  https://t.co/HVVxiLBxCy,0
A Secretaria de Estado de Cultura de MG recebe sugestões sobre a Lei Estadual de Incentivo à Cultura. Saiba mais: https://t.co/jzAc3I4MUv,2
"RT @brunoboghossian: Cármen deve julgar nos próximos dias reclamação do governo de MG sobre bloqueio de contas do Estado em ""momento de gra…",1
"#timbeta #globo Dois homens são presos por tráfico de drogas em Japonvar, Norte de MG https://t.co/2v7F40SxUB #OperacaoBetaLab #Sigodevolta",2
"RT @brasil_fotos: Mesmo depois de falir o estado de MG, Fernando Pimentel abre licitação para compra de 2 (sim, dois!) helicópteros. Inacre…",0
Presídio adota novo método e consegue recuperar 60% dos presos  https://t.co/qBko69sogs https://t.co/1PQQO3SsO3,2
"RT @xandalquadros: Mesmo em calamidade financeira, governo de MG compra mais dois helicópteros  https://t.co/VARiO6nzYN",0
Três adolescentes são apreendidos por tráfico de drogas em Ipatinga https://t.co/qqU4Rc5wjm,2
Empresa de lacres de segurança emprega detentas gestantes na RMBH. https://t.co/eHzVf7LJpg https://t.co/wRebdXHgHe,2
"RT @EstadaoPolitica: Em calamidade financeira, governo de Minas Gerais compra mais dois helicópteros https://t.co/Xz79vBreX9 https://t.co/H…",0
Presídio em Minas adota novo modelo e consegue recuperar 60% dos presos https://t.co/uafRDnehMc,2
"RT @UOL: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/T36jGfw2mT",0
"RT @UOL: Polêmica com filho de Pimentel: Governo de Minas prevê gasto de R$ 50,8 mi com helicópteros https://t.co/bpBmZOIYHV",0
O povo não aprende e o PT segue fod**** a gente.  https://t.co/0FJuqqJpEz,1
RT @o_antagonista: A limpeza do governador do Amazonas > https://t.co/2zs9CBlvLd,1
BB avisa Justiça que governo de MG não tem recursos em conta judicial https://t.co/YjlWcBz0X2,0
Polícia prende nove suspeitos de tráfico de drogas em Ipatinga https://t.co/K5EWdmak00,2
fiz questão de publicar em todas minhas redes sociais a reportagem que mostra um presídio de Minas onde 60% dos detentos são recuperados,2
RT @HumbertoReisJr: Governo de Minas Gerais compra mais dois helicópteros https://t.co/xfwbQHaiu9 Falido mas gastando https://t.co/F9yQI9Py…,0
Cinco homens são presos suspeitos de tráfico de drogas em Pirapora https://t.co/CTlSwh8Kik https://t.co/iODupIZTXo,2
RT @carlinibh: 'Jeitinho Kalil': novo prefeito de BH almoça de marmitex e elimina traje formal - Politica - Estado de Minas https://t.co/oG…,2
"RT @prosapolitica: Mesmo em 'calamidade financeira', governo de MG compra mais dois helicópteros https://t.co/JKKYSX8Fgg https://t.co/lhcjG…",0
"Dupla é detida com grande quantidade de drogas em ônibus que seguia de SP para Ubaí, no Norte de Minas - https://t.co/folJgAVWE6",2
"Pongo un estado de que odio a todos, mil mg. Si pongo algo tipo de ni una menos, o Monsanto, cuestiones jodidas y no te dan bola",1
"RT @rbrasiliense: Cara-de-pau é o governador de Minas, Fernando Pimentel, que depois de ser flagrado pegando o filhão na festa, comprou mai…",0
"RT @UOLNoticias: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/ijUc1AmjLZ",0
RT @HumbertoReisJr: Governo de Minas Gerais compra mais dois helicópteros https://t.co/xfwbQHaiu9 Falido mas gastando https://t.co/F9yQI9Py…,0
Polícia em MG apresenta rapaz que recebia drogas sintéticas via correios https://t.co/FxLQIYAu9v https://t.co/ELun0EEXpp,2
"Em calamidade financeira, governo de MG compra dois helicópteros https://t.co/df3RivXxTL by #VEJA via @c0nvey",0
"RT @JornalOGlobo: Com três anos, presídio privado em Minas Gerais não teve rebeliões. https://t.co/GHIgjP21c2 https://t.co/ag3VCTfCbl",2
"JornalOGlobo: Com três anos, presídio privado em Minas Gerais não teve rebeliões. https://t.co/lrDETkVJ4Y https://t.co/8cPDFjUNO9 #timbet…",2
E governo ainda quer indenizar a família dos bandidos? @STF_oficial @MichelTemer #PresoTemQueTrabalhar;´´ https://t.co/kXAibhfCUd,1
RT @adilsonjr11: BB avisa Justiça que governo de MG não tem recursos em conta judicial. + Helicóptero o Gov de Minas o Pilantrel tem. https…,0
"RT @UOL: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/T36jGfw2mT",0
"I'm at Estação Ferroviária de Governador Valadares (EFVM) in Governador Valadares, Minas Gerais https://t.co/NNeF29tjuO",1
BB avisa Justiça que governo de MG não tem recursos em conta judicial https://t.co/4GCj0aWr89 by #folha via @c0nvey,0
"Le comento un estado a ema,y un loquito y dice que le presente amigas y de toque le pone mg a mi foto de perfil, senti la indirecta jajajaja",1
Motoristas e cobradores manifestam contra insegurança em Juiz de Fora https://t.co/sMxw139VeL,2
@PMMG190 - Segurança no período de Carnaval é tema de palestra do 52º Batalhão da Polícia Militar em empresa... https://t.co/HUYHaqOpfW,2
"RT @rehventura: Eu queria ter a autoestima do Aecio. Perdeu em Minas p/ presidente, governador e agora a prefeitura, mas ainda acredita ter…",1
"Em calamidade financeira, governo de MG compra dois helicópteros | https://t.co/tWI7kcaKay https://t.co/34pl6elGE6",0
Presídio em Minas adota novo modelo e consegue recuperar 60% dos presos https://t.co/eW0keLATSD,2
"RT @Estadao: Em calamidade financeira, MG compra dois helicópteros https://t.co/VzvU4VQumR https://t.co/iXi3fGq5L7",0
#Mídia:  Press Release from Business Wire : IBC - Estado de Minas https://t.co/Uy5QuJo8wx,1
BB avisa Justiça que governo de MG não tem recursos em conta judicial https://t.co/FF7Dw6SVak by #folha via @c0nvey,0
"RT @wareporter: Rithely já recebeu propostas do Palmeiras, Corinthians, Atletico-MG, Inter e Fluminense  Pra ser convocado tem que mudar de…",1
@PMMG190 - Menor é apreendido com drogas https://t.co/yAnCkKda4v,2
Suspeitos de envolvimento com tráfico de drogas são detidos em Belo Horizonte  https://t.co/Z54Owhsp34,2
"RT @oficialmchariel: Fui parar em contagem, estado de minas e dahora",1
Cão da PM encontra drogas e homem é preso em Montes Claros  https://t.co/czWcBTGwTf,2
"RT @vando_correia: Os nomes e valores da Lista de Furnas ...GOVERNADOR-MG Aécio Neves PSDB-MG 5.500.000,00... https://t.co/Ly6gfVkCkF https…",0
"Em calamidade financeira, governo de MG compra dois helicópteros https://t.co/K2rrJuhgUb",0
⭕rzil News  �� Governo de Minas Gerais regulamenta Marco Regulatório das OSCs https://t.co/zOc0YcUcaY,2
Polícia Militar prende seis suspeitos e realiza maior apreensão de drogas da história de Jenipapo de Minas - https://t.co/6GmRptQu0K,2
RT @cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS,1
BB avisa Justiça que governo de MG não tem recursos em conta judicial https://t.co/GiuVSO6kpE by #folha via @c0nvey,0
RT @Ary_AntiPT: Governo de MG põe em sigilo dados sobre voos de Pimentel https://t.co/5Ov5bzUaGx ESCARNIO ZERO,0
Presos por roubo à casa em Juiz de Fora têm histórico de crimes violentos https://t.co/Jv5VFM1sxP https://t.co/6ZJdxPKzEU,2
"RT @ZeGeraldo1436: Banco do Brasil cobra de Minas R$ 1,5 bilhão em depósitos judiciais https://t.co/cg3pJa9A5Z",0
"Governador de Minas, que usou helicóptero para buscar seu filho em uma festa, quer comprar mais dois  ... -… https://t.co/gX3EkMe4LV",0
"Três são presos após furto a loja em shopping de Varginha, MG https://t.co/Nv1PqFuADX #SomosTodosDilma #Raynniere #BuyRaynniereOnItunes",2
.@minsaude enviou equipe da Força Nacional do SUS p/ auxiliar no atendimento aos pacientes com suspeitas de febre amarela em MG. #ColetivaMS,2
RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.   htt…,0
RT @VinnyLuciano22: Preso um dos assassinos de empresário em Montes Claros - Gerais - Estado de Minas https://t.co/J7a0UWI4Lx,1
"PM apreende armas de fogo, munições e drogas em Juiz de Fora https://t.co/lz6ovGOKbA https://t.co/Oox3hkzFEv",2
"RT @FatosNacionais: Em 2010, Aécio usa R$ 14 milhões do Estado na construção de aeroporto nas terras de um tio, na cidade de Cláudio-MG. ht…",0
Minas melhor estado gente,1
Agricultores são vacinados contra a febre amarela no ES e em MG https://t.co/ac0IRm475O,2
"Dois homens são presos por tráfico de drogas em Japonvar, Norte de MG https://t.co/5kXeNPiNIs",2
Um pra cada filho? https://t.co/oVOCop0bDV,1
Dois são detidos ao tentar jogar celulares e drogas em presídio de MG https://t.co/lnsrj1JePg #brasil,2
Policiais mineiros prendem ladrão de casas de luxo em férias no litoral baiano - Gerais - Estado de Minas https://t.co/SyLFtJ26JM,1
"Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois... https://t.co/wO7Ey1EoBI by #UOL via @c0nvey",0
"RT @oficialmchariel: Fui parar em contagem, estado de minas e dahora",1
"Em calamidade financeira, governo de MG compra dois helicópteros https://t.co/BTC9WdG7Cy by #VEJA via @c0nvey",0
Dsp esta la puta esa que le da  mg a todos los estado de el �,1
Campanha de prevenção à febre amarela tem início em Córrego Fundo https://t.co/0XvUWURbE4 #OperaçãoBetaLab https://t.co/rbXvbeTpLC,2
RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.   htt…,0
"New post: ""Polícia Militar apreende 30 kg de maconha em Governador Valadares"" https://t.co/SZBXqfxwz2",1
"Em calamidade financeira, governo de MG compra dois helicópteros https://t.co/AeKy0PElDK by #VEJA via @c0nvey",0
Vacinação contra febre amarela é intensificada na zona rural de Araxá https://t.co/7TluOtiEed https://t.co/54QVIRBF20,2
"RT @JornalOGlobo: Com três anos, presídio privado em Minas Gerais não teve rebeliões. https://t.co/GHIgjP21c2 https://t.co/ag3VCTfCbl",2
FEBRE AMARELA: Governo de Minas vacina pessoas em casa. #FebreAmarela #Vacinação #GovernodeMinas #HAT... https://t.co/4snLVSJ8F3,2
RT @frednavarro: O governador Fernando Pimentel (PT-MG) mandou comprar mais dois helicópteros. Será que vai ter gêmeos?,0
"#beta #betalab #mg Revista encontra armas e drogas: Rifle, 42 facas e roteador são achados em…… https://t.co/TlIOyQeKb0",1
"RT @brasil_fotos: Mesmo depois de falir o estado de MG, Fernando Pimentel abre licitação para compra de 2 (sim, dois!) helicópteros. Inacre…",0
"RT @N_Carvalheira: ALÔ, MINEIROS, VAI FICAR POR ISSO MESMO?  Em calamidade financeira, governo de MG compra dois helicópteros   https://t.c…",0
"Grupo é preso por tráfico de drogas e roubo em Chácara, MG https://t.co/qi7fOiUh0v https://t.co/Kl5GSoaEmU",2
"RT @JornalOGlobo: Com três anos, presídio privado em Minas Gerais não teve rebeliões. https://t.co/GHIgjP21c2 https://t.co/ag3VCTfCbl",2
Presídio em Minas adota novo modelo e consegue recuperar 60% dos presos https://t.co/o0AhtXIZBo,2
RT @joseluisfreita2: Vereador chega algemado à Câmara de Caratinga para tomar posse do cargo - Politica - Estado de Minas https://t.co/qnkA…,0
RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.   htt…,0
"Polícia apreende armas e drogas no distrito de Barra Alegre, em Ipatinga https://t.co/c9rjcZpC5w #brasil",2
RT @tovaga: Crime organizado é disputado por 27 facções no País - Nacional - Estado de Minas https://t.co/XaOFh9qlhZ,1
"RT @radioitatiaia: Mesmo em 'calamidade financeira', governo de Minas compra mais dois helicópteros: https://t.co/9PMQRR5fn8 https://t.co/9…",0
"RT @RobertoTiburcio: Sobre a MANGUAÇA do filho do governador de Minas, Fernando Pimentel do PT...ninguém da IMPRENSA, fala + nada?  BOLSA M…",0
Vereador preso vai receber salário de R$ 9 mil em Caratinga - Politica - Estado de Minas https://t.co/uDzN8JqUXE,0
"REPORTAGEM: As companhias de Polícia de todo o interior do estado de Minas Gerais, não vão poder mais contar com... https://t.co/utcwPPBaSo",1
"RT @Silvio_MKT: Fernando Pimentel PISA e COSPE em cima dos mineiros, é impressionante a cara de pau desse sujeito.https://t.co/MSqSlDMRAr",0
"Após ser agredida, mulher atira contra homem em Governador Valadares https://t.co/fnQNMbqJu9 #SomosTodosDilma #Raynniere #BuyRaynniereOnIt…",1
"RT @Hugotim1: #timbeta #globo Polícia apreende armas e drogas no distrito de Barra Alegre, em Ipatinga https://t.co/NWTiWwlpNF #OperacaoBet…",2
"Prefeitura de Divinópolis, MG realiza processo seletivo para Professor https://t.co/9g81RnDZQD https://t.co/xeoN7V5dHV",2
Estado de Minas. Surto de malária em Diamantina https://t.co/Ezi7k00c1a,1
PM apreende maconha e celular em presídio de Coronel Fabriciano  https://t.co/cIb9SUZJ2p,2
"@mcveylands donde viste esa mierda, bryana es la más agradable de las minas que han estado con 5sos",1
Caminhoneiro suspeito de forjar roubo de carga é preso em Araxá https://t.co/7lYCqOBeNc,2
"RT @Silvio_MKT: Fernando Pimentel PISA e COSPE em cima dos mineiros, é impressionante a cara de pau desse sujeito.https://t.co/MSqSlDMRAr",0
RT @Hugotim1: #timbeta #globo Três jovens de 20 anos são presos por envolvimento em um roubo em Unaí https://t.co/O7ivlNsACs #OperacaoBetaL…,2
